 Tell me the size of earth.
DEBUG: n_threads changed to 1
====== CPU  INIT: M:     8, N:  4096, K:  4096, 0-th,     60
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14936
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4063
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7064
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15809
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4229
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6806
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15732
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4077
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6814
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   8525
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2039
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2649
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5475
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1838
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2757
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5861
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1799
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2563
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5549
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1812
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2643
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15620
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4644
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6950
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15374
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4234
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7136
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  29371
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3840
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6838
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5825
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1760
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2662
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11370
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1555
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2650
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5407
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1621
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2822
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5908
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1725
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2603
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15122
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4093
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6814
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15290
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4160
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6904
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15917
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4133
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6921
====== CPU  INIT: M:     1, N: 32000, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 32000, K:  4096, 0-th,  46940
====== CPU  COMP: M:     1, N: 32000, K:  4096, 0-th,  11403
====== BLAS COMP: M:     1, N: 32000, K:  4096, 0-th,  20673
7
DEBUG: n_threads changed to 1
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     10
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6513
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1889
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   3314
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6483
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2088
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2684
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5924
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1808
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2920
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  10070
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2015
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2899
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15970
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4482
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7245
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15521
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4272
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7294
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     20
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  23203
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3890
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6680
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5785
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1828
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2881
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5715
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1722
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2810
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5693
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1811
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2728
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5595
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1999
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2664
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  28189
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3966
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7081
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15196
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4090
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7013
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  19516
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3908
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6806
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6076
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1802
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2586
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5576
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1793
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2985
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     16
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5892
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2940
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2627
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11494
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1606
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2642
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  24011
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3975
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6670
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14971
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4062
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6936
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15287
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4058
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6857
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6025
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1787
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2646
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6018
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1796
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2747
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5620
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1804
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2722
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6581
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1780
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2765
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15198
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4155
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6951
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15904
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4353
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6925
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  16537
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4143
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   7079
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     10
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6015
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2049
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2720
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5864
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1796
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2751
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5926
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2013
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2820
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5687
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1842
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2927
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15277
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4643
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6718
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15642
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4222
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6902
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15573
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4112
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   7054
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6009
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1801
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2598
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5878
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1784
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2865
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6022
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1851
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   3019
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6241
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1810
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   3317
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  19509
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4374
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   8263
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  25634
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   5006
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   9855
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  23761
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4968
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   8699
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     11
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   7630
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1888
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   3582
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     14
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  10024
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1888
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   3033
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   8096
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1956
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   3500
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   8275
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1917
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2918
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  20581
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   5145
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,  10859
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  22089
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   5046
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   9481
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     23
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  26671
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4542
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   7146
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6105
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1810
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2831
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  12065
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1675
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   3536
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6319
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1763
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2652
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5723
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1714
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2921
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15533
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4084
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7195
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  16155
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4357
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6776
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15435
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4083
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6911
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5980
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1800
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2581
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5626
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1807
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2611
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5690
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2021
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2840
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5846
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1796
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2624
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15147
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4129
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7156
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15892
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4342
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6876
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15942
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4113
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   7013
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11960
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1676
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2566
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5640
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1933
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2724
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5667
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1719
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2859
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5654
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1840
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2682
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  20763
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4089
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6958
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15365
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4183
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6924
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     30
