 Tell me the size of earth.
DEBUG: n_threads changed to 1
====== CPU  INIT: M:     8, N:  5120, K:  5120, 0-th,     76
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2563
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4119
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9046
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2573
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4130
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23591
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6374
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10927
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  28766
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6370
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10839
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  26261
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6085
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10460
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18397
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2594
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4393
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9116
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2583
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3865
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9988
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2887
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4113
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9213
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2917
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4118
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  42744
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6721
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10554
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23738
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6375
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10565
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  27667
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6824
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10767
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18409
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2463
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4031
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8797
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2585
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4148
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9064
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2657
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4168
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8773
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2669
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4249
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23676
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   7069
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10720
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  33598
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6350
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10708
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     25
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23678
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6073
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10772
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9222
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2808
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4017
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8981
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3075
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4124
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8759
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2759
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4248
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9070
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2728
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4055
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23530
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6446
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11056
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  25579
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6403
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11065
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     28
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24544
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6109
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10946
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9501
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3132
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4022
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9149
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2810
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4019
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     17
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8874
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2773
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4124
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8890
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3047
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4081
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  40789
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6929
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10516
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23729
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6402
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10623
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23996
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6085
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10777
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9115
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2807
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4053
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8987
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2804
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4030
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8887
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2750
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4051
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9040
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2679
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3932
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23289
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6363
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10726
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  44493
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6181
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10602
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23479
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6075
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10855
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9899
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2815
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3998
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9981
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2816
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4070
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9587
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2751
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4226
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9318
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2754
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4121
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23912
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6379
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10913
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  38062
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6921
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10877
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     25
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23638
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6147
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10781
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9051
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2806
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4080
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8956
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2808
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4188
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9239
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2819
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4131
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9273
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2800
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4183
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23803
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6821
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10637
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     15
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24401
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6431
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10700
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     26
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24922
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6084
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10775
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9247
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2810
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4033
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18317
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2426
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4133
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8792
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2578
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4169
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9360
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2941
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4190
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23679
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6762
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11080
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  25540
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6447
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  11197
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     26
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24649
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6099
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10861
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18675
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2518
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4131
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8936
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2605
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4177
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8926
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2645
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4209
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9074
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2977
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4056
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23593
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6358
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10634
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  44388
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6169
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10393
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     25
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  35130
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   5949
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10559
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9099
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2812
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3894
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9124
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2786
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3974
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8969
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2703
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4110
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9590
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2732
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3998
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  31204
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6200
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10653
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23615
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6374
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10902
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     28
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  32119
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6627
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  11717
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18652
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2510
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3995
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9592
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2876
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4123
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9342
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2906
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4055
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  16476
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2362
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3977
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  22984
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6217
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10854
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     18
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24081
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6394
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10805
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     29
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  35798
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   5951
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10549
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18261
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2456
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3926
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8973
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2856
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4058
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9051
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2646
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3962
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8840
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2623
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3984
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23688
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6415
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10776
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24106
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   7075
